url
http://www.chequeado.com/
https://www.usatoday.com/news/factcheck/
https://www.beamreports.com/marsad/
https://www.bbc.com/punjabi/topics/e7539dc8-5cfb-413a-b4fe-0ad77bc665aa
https://www.telugupost.com/factcheck
https://dpa-factchecking.com/
https://ballotpedia.org/Fact_check
https://www.france24.com/fr/%C3%A9missions/contre-faits/
http://www.politifact.com/new-hampshire/
http://nieuwscheckers.nl/
https://tna.mcot.net/category/sureandshare
https://www.rumorguard.org/
http://www.politifact.com/pennsylvania/
https://eltoque.com/proyectos/eltoque-defacto-verificacion-datos
http://news.jtbc.joins.com/hotissue/timeline_issue.aspx?comp_id=NC10011176
https://pagellapolitica.it/
http://jacksonville.com/authors/carole-fader-0
http://cekfakta.com/
https://dailytrust.com/topics/factcheck/
https://akhbarmeter.org/
http://idemagog.hu/
http://www.abc15.com/news/local-news/investigations/abc15-investigators-fact-check-former-mesa-mayor-scott-smith-on-immigration
https://www.agenciaocote.com/proyectos/factica/
http://fullfact.org/
https://www.kristv.com/news/fact-check
http://www.lsm.lv/lv/temas/melu-detektors/
https://teyit.org/
https://oglobo.globo.com/fato-ou-fake/
https://afghanistan.factcrescendo.com/
https://www.chayyek.com/
https://factchecking.cl/
https://navi.fij.info/
https://checkyourfact.com/
http://blog.svd.se/faktakollen/
https://rumorscanner.com/
https://www.yna.co.kr/theme-list/factcheck
http://www.cbs46.com/story/26693943/truth-test-2-nathan-deal-on-education
http://www.dogrulukpayi.com
https://www.cbs17.com/news/your-local-election-hq/
http://cekfakta.tempo.co
https://www.verify-sy.com/
https://www.khou.com/verify
https://211check.org/
https://www.facta.news/
https://correctiv.org/echtjetzt/
http://sites.nationalacademies.org/BasedOnScience/index.htm
https://timesofindia.indiatimes.com/times-fact-check
https://factual.afp.com/afp-chile
https://decorrespondent.nl
https://factchecknederland.afp.com/
https://news.kbs.co.kr/news/list.do?mcd=1032#1
https://probe.ph/tsek-eks
https://dubawa.org
https://www.togocheck.com/
https://elezafact.cd/
https://www.jachai.org/
https://coarnoticias.com.br/
https://data-check.org/
https://www.factchecklab.org/ 
https://factcheck.hkbu.edu.hk/
https://www.verifythis.com/
https://www.univision.com/especiales/noticias/detector/
https://rebaltica.lv/recheck/
http://www.sisaweek.com/news/articleList.html?sc_sub_section_code=S2N27&view_type=sm#navs
https://www.metro.se/viralgranskaren
https://aajtak.intoday.in/fact-check.html
https://www.delfi.lv/atmaskots/
http://www.factchecker.in/
https://pesacheck.org/tagged/uganda
https://epl.delfi.ee/kategooria/86056905/faktikontroll-1
https://factcheck.lk/
https://factual.afp.com/afp-argentina
https://factcheck.afp.com/afp-ethiopia
https://www.latercera.com/etiqueta/fact-checking/
https://newsmeter.in/fact-check
https://www.raskrinkavanje.me/
